Tumor_Sample_Barcode	experimental_strategy	mutation_count	region_size	tmb
TARGET-10-PAPHAM-09A-01D	WXS	15	34178887	0.4388674212826181
TARGET-10-PAPHBW-09A-01D	WXS	8	34178887	0.23406262468406297
TARGET-10-PAPHCA-09A-01D	WXS	17	34178887	0.4973830774536338
TARGET-10-PAPHDN-09A-01D	WXS	10	34178887	0.2925782808550787
TARGET-10-PAPHDX-09A-01D	WXS	12	34178887	0.3510939370260945
TARGET-10-PAPHED-09A-01D	WXS	14	34178887	0.4096095931971102
TARGET-10-PAPHHP-09A-01D	WXS	747	34178887	21.85559757987438
TARGET-10-PAPHJF-09A-01D	WXS	201	34178887	5.880823445187082
TARGET-10-PAPHLH-09A-01D	WXS	8	34178887	0.23406262468406297
TARGET-10-PAPHNM-09A-01D	WXS	7	34178887	0.2048047965985551
TARGET-10-PAPHNR-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PAPHRV-09A-01D	WXS	21	34178887	0.6144143897956653
TARGET-10-PAPHWE-09A-01D	WXS	12	34178887	0.3510939370260945
TARGET-10-PAPHYV-09A-01D	WXS	20	34178887	0.5851565617101574
TARGET-10-PAPICC-09A-01D	WXS	23	34178887	0.672930045966681
TARGET-10-PAPIEW-09A-01D	WXS	20	34178887	0.5851565617101574
TARGET-10-PAPIGD-09A-01D	WXS	41	34178887	1.1995709515058228
TARGET-10-PAPIGV-09A-01D	WXS	168	34178887	4.9153151183653225
TARGET-10-PAPIHH-09A-01D	WXS	404	34178887	11.82016254654518
TARGET-10-PAPIHT-09A-01D	WXS	160	34178887	4.681252493681259
TARGET-10-PAPIHU-09A-01D	WXS	7	34178887	0.2048047965985551
TARGET-10-PAPIIB-09A-01D	WXS	40	34178887	1.1703131234203148
TARGET-10-PAPIIX-09A-01D	WXS	171	34178887	5.003088602621846
TARGET-10-PAPIJD-09A-01D	WXS	17	34178887	0.4973830774536338
TARGET-10-PAPILF-09A-01D	WXS	10	34178887	0.2925782808550787
TARGET-10-PAPZPZ-09A-01D	WXS	122	34178887	3.56945502643196
TARGET-10-PAPZRB-09A-01D	WXS	19	34178887	0.5558987336246496
TARGET-10-PAPZTD-09A-01D	WXS	231	34178887	6.758558287752319
TARGET-10-PAPZTL-09A-01D	WXS	197	34178887	5.763792132845051
TARGET-10-PAPZTS-09A-01D	WXS	130	34178887	3.8035176511160236
TARGET-10-PAPZUE-03A-01D	WXS	17	34178887	0.4973830774536338
TARGET-10-PAPZUW-09A-01D	WXS	12	34178887	0.3510939370260945
TARGET-10-PAPZXI-09A-01D	WXS	176	34178887	5.149377743049386
TARGET-10-PAPZZJ-09A-01D	WXS	19	34178887	0.5558987336246496
TARGET-10-PARABL-09A-01D	WXS	20	34178887	0.5851565617101574
TARGET-10-PARABU-09A-01D	WXS	133	34178887	3.8912911353725472
TARGET-10-PARACE-09A-01D	WXS	212	34178887	6.202659554127669
TARGET-10-PARAFH-09A-01D	WXS	16	34178887	0.46812524936812594
TARGET-10-PARAFI-09A-01D	WXS	126	34178887	3.686486338773992
TARGET-10-PARAGW-09A-01D	WXS	159	34178887	4.651994665595752
TARGET-10-PARAJY-09A-01D	WXS	102	34178887	2.984298464721803
TARGET-10-PARANN-09A-01D	WXS	11	34178887	0.3218361089405866
TARGET-10-PARAPT-09A-01D	WXS	101	34178887	2.955040636636295
TARGET-10-PARASC-09A-01D	WXS	36	34178887	1.0532818110782833
TARGET-10-PARASN-09A-01D	WXS	19	34178887	0.5558987336246496
TARGET-10-PARASZ-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PARATY-09A-01D	WXS	7	34178887	0.2048047965985551
TARGET-10-PARAUE-09A-01D	WXS	14	34178887	0.4096095931971102
TARGET-10-PARAXH-09A-01D	WXS	112	34178887	3.2768767455768817
TARGET-10-PARAYM-09A-01D	WXS	25	34178887	0.7314457021376968
TARGET-10-PARAZN-09A-01D	WXS	360	34178887	10.532818110782834
TARGET-10-PARBBV-09A-01D	WXS	10	34178887	0.2925782808550787
TARGET-10-PARBCW-09A-01D	WXS	19	34178887	0.5558987336246496
TARGET-10-PARBDP-09A-01D	WXS	234	34178887	6.846331772008842
TARGET-10-PARBGG-09A-01D	WXS	12	34178887	0.3510939370260945
TARGET-10-PARBIX-03A-01D	WXS	15	34178887	0.4388674212826181
TARGET-10-PARBKG-09A-01D	WXS	581	34178887	16.998798117680074
TARGET-10-PARBKP-09A-01D	WXS	480	34178887	14.043757481043778
TARGET-10-PARBLL-09A-01D	WXS	35	34178887	1.0240239829927755
TARGET-10-PARBLS-09A-01D	WXS	14	34178887	0.4096095931971102
TARGET-10-PARBND-09A-01D	WXS	24	34178887	0.702187874052189
TARGET-10-PARBNY-09A-01D	WXS	79	34178887	2.311368418755122
TARGET-10-PARBPX-09A-01D	WXS	628	34178887	18.373916037698944
TARGET-10-PARBRV-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PARBRX-09A-01D	WXS	6	34178887	0.17554696851304724
TARGET-10-PARBSP-09A-01D	WXS	155	34178887	4.53496335325372
TARGET-10-PARBSW-09A-01D	WXS	78	34178887	2.282110590669614
TARGET-10-PARBTA-09A-01D	WXS	61	34178887	1.78472751321598
TARGET-10-PARBWN-09A-01D	WXS	13	34178887	0.38035176511160235
TARGET-10-PARBXX-09A-01D	WXS	15	34178887	0.4388674212826181
TARGET-10-PARBYS-09A-01D	WXS	9	34178887	0.26332045276957083
TARGET-10-PARBYU-09A-01D	WXS	17	34178887	0.4973830774536338
TARGET-10-PARCAX-09A-01D	WXS	32	34178887	0.9362504987362519
TARGET-10-PARCBE-09A-01D	WXS	54	34178887	1.579922716617425
TARGET-10-PARCCM-09A-01D	WXS	77	34178887	2.2528527625841064
TARGET-10-PARCDS-09A-01D	WXS	309	34178887	9.040668878421933
TARGET-10-PARCDV-09A-01D	WXS	289	34178887	8.455512316711776
TARGET-10-PARCDX-09A-01D	WXS	79	34178887	2.311368418755122
TARGET-10-PARCDZ-09A-01D	WXS	102	34178887	2.984298464721803
TARGET-10-PARCFM-09A-01D	WXS	149	34178887	4.359416384740673
TARGET-10-PARCHU-09A-01D	WXS	162	34178887	4.739768149852275
TARGET-10-PARCKD-09A-01D	WXS	55	34178887	1.609180544702933
TARGET-10-PARCKV-09A-01D	WXS	5	34178887	0.14628914042753935
TARGET-10-PARCLU-09A-01D	WXS	338	34178887	9.889145892901661
TARGET-10-PARCLW-09A-01D	WXS	11	34178887	0.3218361089405866
TARGET-10-PARCMG-03A-01D	WXS	6	34178887	0.17554696851304724
TARGET-10-PARCTN-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PARCUM-09A-01D	WXS	246	34178887	7.1974257090349365
TARGET-10-PARCUW-09A-01D	WXS	56	34178887	1.6384383727884408
TARGET-10-PARCVB-09A-01D	WXS	39	34178887	1.141055295334807
TARGET-10-PARCVM-03A-01D	WXS	39	34178887	1.141055295334807
TARGET-10-PARCVT-09A-01D	WXS	22	34178887	0.6436722178811732
TARGET-10-PARCWB-09A-01D	WXS	24	34178887	0.702187874052189
TARGET-10-PARCZY-09A-01D	WXS	14	34178887	0.4096095931971102
TARGET-10-PARDAK-09A-01D	WXS	144	34178887	4.213127244313133
TARGET-10-PARDBN-09A-01D	WXS	343	34178887	10.0354350333292
TARGET-10-PARDBT-09A-01D	WXS	92	34178887	2.691720183866724
TARGET-10-PARDDM-09A-01D	WXS	80	34178887	2.3406262468406296
TARGET-10-PARDDV-09A-01D	WXS	72	34178887	2.1065636221565667
TARGET-10-PARDDW-09A-01D	WXS	179	34178887	5.237151227305909
TARGET-10-PARDEJ-09A-01D	WXS	22	34178887	0.6436722178811732
TARGET-10-PARDEY-09A-01D	WXS	20	34178887	0.5851565617101574
TARGET-10-PARDFB-09A-01D	WXS	762	34178887	22.294465001157
TARGET-10-PARDFH-09A-01D	WXS	15	34178887	0.4388674212826181
TARGET-10-PARDFN-09A-01D	WXS	163	34178887	4.769025977937783
TARGET-10-PARDHK-09A-01D	WXS	11	34178887	0.3218361089405866
TARGET-10-PARDKG-09A-01D	WXS	14	34178887	0.4096095931971102
TARGET-10-PARDLJ-09A-01D	WXS	136	34178887	3.9790646196290704
TARGET-10-PARDLP-09A-01D	WXS	34	34178887	0.9947661549072676
TARGET-10-PARDLR-09A-01D	WXS	39	34178887	1.141055295334807
TARGET-10-PARDLZ-09A-01D	WXS	246	34178887	7.1974257090349365
TARGET-10-PARDMI-09A-01D	WXS	61	34178887	1.78472751321598
TARGET-10-PARDRI-09A-01D	WXS	138	34178887	4.037580275800086
TARGET-10-PARDRS-09A-01D	WXS	54	34178887	1.579922716617425
TARGET-10-PARDSP-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PARDST-09A-01D	WXS	219	34178887	6.407464350726224
TARGET-10-PARDUM-09A-01D	WXS	274	34178887	8.016644895429158
TARGET-10-PARDVD-09A-01D	WXS	246	34178887	7.1974257090349365
TARGET-10-PARDWE-03A-01D	WXS	29	34178887	0.8484770144797283
TARGET-10-PARDWM-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PARDXG-09A-01D	WXS	14	34178887	0.4096095931971102
TARGET-10-PARDXI-03A-01D	WXS	35	34178887	1.0240239829927755
TARGET-10-PARDXS-09A-01D	WXS	24	34178887	0.702187874052189
TARGET-10-PAREAA-09A-01D	WXS	25	34178887	0.7314457021376968
TARGET-10-PAREAL-09A-01D	WXS	14	34178887	0.4096095931971102
TARGET-10-PAREBH-09A-01D	WXS	170	34178887	4.973830774536339
TARGET-10-PAREEX-09A-01D	WXS	28	34178887	0.8192191863942204
TARGET-10-PAREGC-03A-01D	WXS	173	34178887	5.061604258792862
TARGET-10-PAREGE-09A-01D	WXS	51	34178887	1.4921492323609016
TARGET-10-PAREGZ-09A-01D	WXS	51	34178887	1.4921492323609016
TARGET-10-PAREHN-09A-01D	WXS	427	34178887	12.49309259251186
TARGET-10-PAREIV-09A-01D	WXS	39	34178887	1.141055295334807
TARGET-10-PAREJA-09A-01D	WXS	55	34178887	1.609180544702933
TARGET-10-PAREJZ-09A-01D	WXS	131	34178887	3.832775479201531
TARGET-10-PAREKH-09A-01D	WXS	115	34178887	3.3646502298334053
TARGET-10-PAREKM-09A-01D	WXS	99	34178887	2.8965249804652795
TARGET-10-PARENT-09A-01D	WXS	62	34178887	1.8139853413014881
TARGET-10-PARENU-09A-01D	WXS	67	34178887	1.9602744817290274
TARGET-10-PAREPB-09A-01D	WXS	40	34178887	1.1703131234203148
TARGET-10-PAREPF-09A-01D	WXS	86	34178887	2.516173215353677
TARGET-10-PARERM-09A-01D	WXS	194	34178887	5.676018648588527
TARGET-10-PARERS-09A-01D	WXS	62	34178887	1.8139853413014881
TARGET-10-PARESP-09A-01D	WXS	196	34178887	5.734534304759543
TARGET-10-PAREST-09A-01D	WXS	74	34178887	2.1650792783275827
TARGET-10-PARETC-09A-01D	WXS	85	34178887	2.4869153872681693
TARGET-10-PARETH-09A-01D	WXS	166	34178887	4.8567994621943065
TARGET-10-PARETV-09A-01D	WXS	48	34178887	1.404375748104378
TARGET-10-PAREUH-09A-01D	WXS	72	34178887	2.1065636221565667
TARGET-10-PAREWM-09A-01D	WXS	26	34178887	0.7607035302232047
TARGET-10-PAREYJ-09A-01D	WXS	64	34178887	1.8725009974725038
TARGET-10-PAREYW-09A-01D	WXS	465	34178887	13.60489005976116
TARGET-10-PARFAP-09A-01D	WXS	23	34178887	0.672930045966681
TARGET-10-PARFDB-09A-01D	WXS	19	34178887	0.5558987336246496
TARGET-10-PARFDG-09A-01D	WXS	185	34178887	5.412698195818956
TARGET-10-PARFDW-09A-01D	WXS	117	34178887	3.423165886004421
TARGET-10-PARFEH-09A-01D	WXS	13	34178887	0.38035176511160235
TARGET-10-PARFFC-03A-01D	WXS	89	34178887	2.6039466996102005
TARGET-10-PARFHH-09A-01D	WXS	62	34178887	1.8139853413014881
TARGET-10-PARFIH-09A-01D	WXS	121	34178887	3.5401971983464526
TARGET-10-PARFIZ-09A-01D	WXS	82	34178887	2.3991419030116456
TARGET-10-PARFJK-09A-01D	WXS	48	34178887	1.404375748104378
TARGET-10-PARFJM-09A-01D	WXS	179	34178887	5.237151227305909
TARGET-10-PARFPJ-09A-01D	WXS	28	34178887	0.8192191863942204
TARGET-10-PARFXJ-09A-01D	WXS	21	34178887	0.6144143897956653
TARGET-10-PARGBK-09A-01D	WXS	29	34178887	0.8484770144797283
TARGET-10-PARGBR-09A-01D	WXS	43	34178887	1.2580866076768384
TARGET-10-PARGBT-09A-01D	WXS	178	34178887	5.207893399220401
TARGET-10-PARGFL-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PARGGI-09A-01D	WXS	12	34178887	0.3510939370260945
TARGET-10-PARGJY-09A-01D	WXS	138	34178887	4.037580275800086
TARGET-10-PARGKD-09A-01D	WXS	286	34178887	8.36773883245525
TARGET-10-PARGLE-09A-01D	WXS	66	34178887	1.9310166536435196
TARGET-10-PARGLW-09A-01D	WXS	136	34178887	3.9790646196290704
TARGET-10-PARHAN-09A-01D	WXS	103	34178887	3.0135562928073107
TARGET-10-PARHBT-09A-01D	WXS	84	34178887	2.4576575591826613
TARGET-10-PARHES-09A-01D	WXS	12	34178887	0.3510939370260945
TARGET-10-PARHFF-09A-01D	WXS	43	34178887	1.2580866076768384
TARGET-10-PARHLM-09A-01D	WXS	11	34178887	0.3218361089405866
TARGET-10-PARHSD-09A-01D	WXS	17	34178887	0.4973830774536338
TARGET-10-PARIBB-09A-01D	WXS	267	34178887	7.811840098830602
TARGET-10-PARIIA-09A-01D	WXS	306	34178887	8.95289539416541
TARGET-10-PARIYD-09A-01D	WXS	419	34178887	12.259029967827798
TARGET-10-PARIZN-09A-01D	WXS	242	34178887	7.080394396692905
TARGET-10-PARJAY-09A-01D	WXS	77	34178887	2.2528527625841064
TARGET-10-PARJBB-09A-01D	WXS	23	34178887	0.672930045966681
TARGET-10-PARJMY-09A-01D	WXS	15	34178887	0.4388674212826181
TARGET-10-PARJNL-09A-01D	WXS	422	34178887	12.346803452084322
TARGET-10-PARJNR-09A-01D	WXS	142	34178887	4.154611588142118
TARGET-10-PARJNX-09A-01D	WXS	169	34178887	4.944572946450831
TARGET-10-PARJPL-09A-01D	WXS	79	34178887	2.311368418755122
TARGET-10-PARJRT-09A-01D	WXS	8	34178887	0.23406262468406297
TARGET-10-PARJWB-09A-01D	WXS	57	34178887	1.6676962008739487
TARGET-10-PARJXW-09A-01D	WXS	26	34178887	0.7607035302232047
TARGET-10-PARJYV-09A-01D	WXS	57	34178887	1.6676962008739487
TARGET-10-PARKEN-03A-01D	WXS	173	34178887	5.061604258792862
TARGET-10-PARKEU-09A-01D	WXS	61	34178887	1.78472751321598
TARGET-10-PARKFN-09A-01D	WXS	11	34178887	0.3218361089405866
TARGET-10-PARKFU-09A-01D	WXS	28	34178887	0.8192191863942204
TARGET-10-PARKLK-09A-01D	WXS	134	34178887	3.920548963458055
TARGET-10-PARKLL-09A-01D	WXS	23	34178887	0.672930045966681
TARGET-10-PARLBP-09A-01D	WXS	25	34178887	0.7314457021376968
TARGET-10-PARLDF-09A-01D	WXS	212	34178887	6.202659554127669
TARGET-10-PARLFI-09A-01D	WXS	222	34178887	6.495237834982747
TARGET-10-PARLJA-09A-01D	WXS	92	34178887	2.691720183866724
TARGET-10-PARLMI-09A-01D	WXS	19	34178887	0.5558987336246496
TARGET-10-PARLPB-09A-01D	WXS	408	34178887	11.937193858887213
TARGET-10-PARLSU-09A-01D	WXS	49	34178887	1.4336335761898857
TARGET-10-PARLTX-09A-01D	WXS	16	34178887	0.46812524936812594
TARGET-10-PARMFF-09A-01D	WXS	51	34178887	1.4921492323609016
TARGET-10-PARMIH-09A-01D	WXS	17	34178887	0.4973830774536338
TARGET-10-PARMKK-09A-01D	WXS	106	34178887	3.1013297770638344
TARGET-10-PARMKM-03A-01D	WXS	104	34178887	3.0428141208928188
TARGET-10-PARMMA-09A-01D	WXS	12	34178887	0.3510939370260945
TARGET-10-PARMMV-09A-01D	WXS	262	34178887	7.665550958403062
TARGET-10-PARMRF-09A-01D	WXS	115	34178887	3.3646502298334053
TARGET-10-PARMSB-09A-01D	WXS	166	34178887	4.8567994621943065
TARGET-10-PARMUC-03A-01D	WXS	107	34178887	3.1305876051493424
TARGET-10-PARMWH-09A-01D	WXS	36	34178887	1.0532818110782833
TARGET-10-PARMWZ-09A-01D	WXS	335	34178887	9.801372408645138
TARGET-10-PARMYP-09A-01D	WXS	262	34178887	7.665550958403062
TARGET-10-PARNDB-09A-01D	WXS	13	34178887	0.38035176511160235
TARGET-10-PARNGI-09A-01D	WXS	182	34178887	5.324924711562433
TARGET-10-PARNIZ-09A-01D	WXS	7	34178887	0.2048047965985551
TARGET-10-PARNMV-09A-01D	WXS	67	34178887	1.9602744817290274
TARGET-10-PARNSP-09A-01D	WXS	30	34178887	0.8777348425652362
TARGET-10-PARNSW-09A-01D	WXS	327	34178887	9.567309783961074
TARGET-10-PARNXJ-09A-01D	WXS	23	34178887	0.672930045966681
TARGET-10-PARPDP-09A-01D	WXS	431	34178887	12.610123904853893
TARGET-10-PARPET-09A-01D	WXS	127	34178887	3.7157441668595
TARGET-10-PARPFF-09A-01D	WXS	92	34178887	2.691720183866724
TARGET-10-PARPGJ-09A-01D	WXS	403	34178887	11.790904718459673
TARGET-10-PARPGL-09A-01D	WXS	111	34178887	3.2476189174913737
TARGET-10-PARPGW-09A-01D	WXS	293	34178887	8.572543629053806
TARGET-10-PARPHB-09A-01D	WXS	42	34178887	1.2288287795913306
TARGET-10-PARPPV-09A-01D	WXS	7	34178887	0.2048047965985551
TARGET-10-PARPUL-09A-01D	WXS	29	34178887	0.8484770144797283
TARGET-10-PARPXV-09A-01D	WXS	998	34178887	29.199312429336857
TARGET-10-PARPYH-09A-01D	WXS	281	34178887	8.221449692027711
TARGET-10-PARPYJ-09A-01D	WXS	19	34178887	0.5558987336246496
TARGET-10-PARPYS-09A-01D	WXS	200	34178887	5.851565617101574
TARGET-10-PARPZI-09A-01D	WXS	154	34178887	4.505705525168213
TARGET-10-PARPZR-09A-01D	WXS	237	34178887	6.934105256265366
TARGET-10-PARRJV-09A-01D	WXS	504	34178887	14.745945355095968
TARGET-10-PARRMU-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PARRSR-09A-01D	WXS	472	34178887	13.809694856359716
TARGET-10-PARRVK-09A-01D	WXS	57	34178887	1.6676962008739487
TARGET-10-PARRYW-09A-01D	WXS	252	34178887	7.372972677547984
TARGET-10-PARSET-09A-01D	WXS	53	34178887	1.5506648885319172
TARGET-10-PARSGM-09A-01D	WXS	40	34178887	1.1703131234203148
TARGET-10-PARSHV-09A-01D	WXS	64	34178887	1.8725009974725038
TARGET-10-PARSJG-09A-01D	WXS	87	34178887	2.545431043439185
TARGET-10-PARSJH-09A-01D	WXS	87	34178887	2.545431043439185
TARGET-10-PARSKH-09A-01D	WXS	80	34178887	2.3406262468406296
TARGET-10-PARSKV-09A-01D	WXS	59	34178887	1.7262118570449645
TARGET-10-PARSKY-09A-01D	WXS	68	34178887	1.9895323098145352
TARGET-10-PARSRI-09A-01D	WXS	119	34178887	3.481681542175437
TARGET-10-PARSSV-09A-01D	WXS	80	34178887	2.3406262468406296
TARGET-10-PARSTB-09A-01D	WXS	52	34178887	1.5214070604464094
TARGET-10-PARSUV-09A-01D	WXS	62	34178887	1.8139853413014881
TARGET-10-PARTAK-09A-01D	WXS	64	34178887	1.8725009974725038
TARGET-10-PARTAY-09A-01D	WXS	42	34178887	1.2288287795913306
TARGET-10-PARTBP-09A-01D	WXS	166	34178887	4.8567994621943065
TARGET-10-PARTEF-09A-01D	WXS	58	34178887	1.6969540289594567
TARGET-10-PARTGB-09A-01D	WXS	63	34178887	1.843243169386996
TARGET-10-PARTGW-09A-01D	WXS	35	34178887	1.0240239829927755
TARGET-10-PARTID-09A-01D	WXS	84	34178887	2.4576575591826613
TARGET-10-PARTIK-09A-01D	WXS	66	34178887	1.9310166536435196
TARGET-10-PARTJJ-09A-01D	WXS	22	34178887	0.6436722178811732
TARGET-10-PARTPW-09A-01D	WXS	434	34178887	12.697897389110416
TARGET-10-PARTSC-09A-01D	WXS	407	34178887	11.907936030801704
TARGET-10-PARTWH-09A-01D	WXS	40	34178887	1.1703131234203148
TARGET-10-PARTZE-09A-01D	WXS	47	34178887	1.37511792001887
TARGET-10-PARTZJ-09A-01D	WXS	78	34178887	2.282110590669614
TARGET-10-PARUBN-09A-01D	WXS	92	34178887	2.691720183866724
TARGET-10-PARUBU-09A-01D	WXS	103	34178887	3.0135562928073107
TARGET-10-PARUBX-09A-01D	WXS	52	34178887	1.5214070604464094
TARGET-10-PARUCI-09A-01D	WXS	52	34178887	1.5214070604464094
TARGET-10-PARUCT-09A-01D	WXS	128	34178887	3.7450019949450075
TARGET-10-PARUEU-09A-01D	WXS	103	34178887	3.0135562928073107
TARGET-10-PARUGV-09A-01D	WXS	50	34178887	1.4628914042753935
TARGET-10-PARUIT-09A-01D	WXS	97	34178887	2.8380093242942634
TARGET-10-PARUKK-09A-01D	WXS	160	34178887	4.681252493681259
TARGET-10-PARUKW-09A-01D	WXS	57	34178887	1.6676962008739487
TARGET-10-PARURK-09A-01D	WXS	225	34178887	6.583011319239271
TARGET-10-PARUYE-03A-01D	WXS	80	34178887	2.3406262468406296
TARGET-10-PARUYH-09A-01D	WXS	117	34178887	3.423165886004421
TARGET-10-PARUYU-09A-01D	WXS	99	34178887	2.8965249804652795
TARGET-10-PARVAK-09A-01D	WXS	312	34178887	9.128442362678456
TARGET-10-PARVBY-09A-01D	WXS	215	34178887	6.290433038384193
TARGET-10-PARVCG-09A-01D	WXS	165	34178887	4.827541634108799
TARGET-10-PARVEI-09A-01D	WXS	90	34178887	2.6332045276957086
TARGET-10-PARVMR-09A-01D	WXS	73	34178887	2.1358214502420747
TARGET-10-PARWDM-09B-01D	WXS	351	34178887	10.269497658013263
TARGET-10-PARWID-09A-01D	WXS	16	34178887	0.46812524936812594
TARGET-10-PARWLP-09A-01D	WXS	88	34178887	2.574688871524693
TARGET-10-PARWMF-09A-01D	WXS	103	34178887	3.0135562928073107
TARGET-10-PARXLS-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PARXMV-03A-01D	WXS	25	34178887	0.7314457021376968
TARGET-10-PARYGI-03A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PASFHR-09A-01D	WXS	238	34178887	6.963363084350874
TARGET-10-PASFKA-09A-01D	WXS	271	34178887	7.928871411172634
TARGET-10-PASFLK-09A-01D	WXS	251	34178887	7.343714849462476
TARGET-10-PASHDV-09A-01D	WXS	94	34178887	2.75023584003774
TARGET-10-PASHNK-09A-01D	WXS	22	34178887	0.6436722178811732
TARGET-10-PASHUP-09A-01D	WXS	129	34178887	3.7742598230305155
TARGET-10-PASHXL-09A-01D	WXS	17	34178887	0.4973830774536338
TARGET-10-PASIIY-09A-01D	WXS	22	34178887	0.6436722178811732
TARGET-10-PASILW-09A-01D	WXS	12	34178887	0.3510939370260945
TARGET-10-PASINX-09A-01D	WXS	1045	34178887	30.574430349355726
TARGET-10-PASJLN-09A-01D	WXS	96	34178887	2.808751496208756
TARGET-10-PASJMK-09A-01D	WXS	16	34178887	0.46812524936812594
TARGET-10-PASJYI-09A-01D	WXS	83	34178887	2.4283997310971532
TARGET-10-PASKAD-09A-01D	WXS	91	34178887	2.6624623557812166
TARGET-10-PASKCL-09B-01D	WXS	325	34178887	9.50879412779006
TARGET-10-PASKSY-09A-01D	WXS	312	34178887	9.128442362678456
TARGET-10-PASKTG-09A-01D	WXS	8	34178887	0.23406262468406297
TARGET-10-PASLAB-09A-01D	WXS	257	34178887	7.519261817975523
TARGET-10-PASMIC-09A-01D	WXS	16	34178887	0.46812524936812594
TARGET-10-PASMNV-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PASNEH-09A-01D	WXS	152	34178887	4.447189868997197
TARGET-10-PASNTZ-09A-01D	WXS	184	34178887	5.383440367733448
TARGET-10-PASPBU-09A-01D	WXS	67	34178887	1.9602744817290274
TARGET-10-PASPDS-09A-01D	WXS	713	34178887	20.860831424967113
TARGET-10-PASPPN-09A-01D	WXS	27	34178887	0.7899613583087125
TARGET-10-PASSEF-09A-01D	WXS	497	34178887	14.541140558497412
TARGET-10-PASSPP-09A-01D	WXS	17	34178887	0.4973830774536338
TARGET-10-PASSSR-09A-01D	WXS	311	34178887	9.099184534592949
TARGET-10-PASSZA-09A-01D	WXS	69	34178887	2.018790137900043
TARGET-10-PASTDU-09A-01D	WXS	307	34178887	8.982153222250917
TARGET-10-PASTHE-09A-01D	WXS	423	34178887	12.37606128016983
TARGET-10-PASTPT-09A-01D	WXS	1688	34178887	49.387213808337286
TARGET-10-PASUIN-09A-01D	WXS	298	34178887	8.718832769481345
TARGET-10-PASVIN-09A-01D	WXS	167	34178887	4.8860572902798145
TARGET-10-PASWNU-09A-01D	WXS	89	34178887	2.6039466996102005
TARGET-10-PASWXB-09A-01D	WXS	387	34178887	11.322779469091547
TARGET-10-PASXLT-09A-01D	WXS	18	34178887	0.5266409055391417
TARGET-10-PASXSI-09A-01D	WXS	942	34178887	27.560874056548414
TARGET-10-PASXUC-09A-01D	WXS	393	34178887	11.498326437604593
TARGET-10-PASXUU-09A-01D	WXS	11	34178887	0.3218361089405866
TARGET-10-PASYAJ-09A-01D	WXS	2291	34178887	67.02968414389854
TARGET-10-PASYCN-09A-01D	WXS	260	34178887	7.607035302232047
TARGET-10-PASYHN-09A-01D	WXS	101	34178887	2.955040636636295
TARGET-10-PASYIS-09A-01D	WXS	69	34178887	2.018790137900043
TARGET-10-PASYSJ-09A-01D	WXS	1007	34178887	29.462632882106426
TARGET-10-PASYWF-03A-01D	WXS	793	34178887	23.20145767180774
TARGET-10-PASZEW-09A-01D	WXS	19	34178887	0.5558987336246496
TARGET-10-PASZIY-09A-01D	WXS	263	34178887	7.69480878648857
TARGET-10-PASZJW-03A-01D	WXS	20	34178887	0.5851565617101574
TARGET-10-PATALJ-09A-01D	WXS	40	34178887	1.1703131234203148
TARGET-10-PATAYT-09A-01D	WXS	147	34178887	4.300900728569657
TARGET-10-PATBDJ-09A-01D	WXS	324	34178887	9.47953629970455
TARGET-10-PATBDK-09A-01D	WXS	835	34178887	24.430286451399073
TARGET-10-PATBGC-09A-01D	WXS	229	34178887	6.700042631581303
TARGET-10-PATBNT-09A-01D	WXS	26	34178887	0.7607035302232047
TARGET-10-PATBRV-09A-01D	WXS	168	34178887	4.9153151183653225
TARGET-10-PATBTX-09A-01D	WXS	249	34178887	7.285199193291461
TARGET-10-PATBYK-09A-01D	WXS	27	34178887	0.7899613583087125
TARGET-10-PATCDM-09A-01D	WXS	20	34178887	0.5851565617101574
TARGET-10-PATCDZ-09A-01D	WXS	280	34178887	8.192191863942204
TARGET-10-PATCKV-09A-01D	WXS	724	34178887	21.1826675339077
TARGET-10-PATCNI-09A-01D	WXS	303	34178887	8.865121909908884
TARGET-10-PATCUK-09A-01D	WXS	393	34178887	11.498326437604593
TARGET-10-PATCZN-09A-01D	WXS	13	34178887	0.38035176511160235
TARGET-10-PATDBU-09A-01D	WXS	10	34178887	0.2925782808550787
TARGET-10-PATDDZ-09A-01D	WXS	394	34178887	11.527584265690102
TARGET-10-PATDFE-09A-01D	WXS	372	34178887	10.883912047808929
TARGET-10-PATDGZ-09A-01D	WXS	1243	34178887	36.36748031028628
TARGET-10-PATDKT-09A-01D	WXS	26	34178887	0.7607035302232047
TARGET-10-PATDLG-09A-01D	WXS	68	34178887	1.9895323098145352
TARGET-10-PATDMN-09A-01D	WXS	21	34178887	0.6144143897956653
