Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
C2CD6	-0.4163541702134837	6.742116812102694	-3.6629009661745267	2.5857129730799607e-4	4.308596831752338e-4	-0.842771225499316
ENSG00000229203	-0.07582746286500149	5.339132883148554	-3.6586799030577666	2.628259298823677e-4	4.3779263758382243e-4	-0.8580435390408381
LINC01489	0.0861511919522624	5.420320469308379	3.6560800515296714	2.654790623867033e-4	4.420539498426199e-4	-0.8674415156419606
ENSG00000233967	-0.3207219152320712	6.966806934053687	-3.6554429772749617	2.6613301601692357e-4	4.429845379145577e-4	-0.8697434198705318
CCL7	-0.18656659781068946	5.477475811701403	-3.6552214437054564	2.6636077316904695e-4	4.4320530078378206e-4	-0.8705437823023061
AGR3	-0.31021039619123303	5.567568796280128	-3.6526115976216715	2.690577448249986e-4	4.47533035751399e-4	-0.879969121057445
ENSG00000225720	-0.05051024500025407	5.329003746408205	-3.650716109450315	2.7103255145851556e-4	4.506569083673176e-4	-0.886810447940948
KPNA6	-0.18111512161544896	12.131227064947536	-3.6502020587716033	2.715704526912506e-4	4.5139020302837544e-4	-0.8886651945070829
TCN1	-0.13929176600571183	5.478430735315659	-3.6483946973764603	2.734696332321266e-4	4.543848149887581e-4	-0.8951843015651653
CBLC	-0.2535343302882323	5.547786759040824	-3.647964235089988	2.739237980160936e-4	4.5497717467272015e-4	-0.896736501034602
HAO2	-0.09309437544616139	5.478597927110181	-3.647757964510679	2.741416771554431e-4	4.551767904017139e-4	-0.8974802262698383
TSPEAR-AS2	0.29625858730219284	5.891744547388021	3.6463364671120533	2.7564760099294043e-4	4.575141336038865e-4	-0.9026044278008465
UBBP4	0.2155168645704411	5.840525470081982	3.6459489679626755	2.7605945889191394e-4	4.5803455091788717e-4	-0.9040009414220869
LINC00840	-0.20686478838904077	6.087727313679815	-3.645498980259884	2.7653845792719427e-4	4.5866595780804487e-4	-0.905622475647414
ENSG00000253968	-0.10141477870592853	5.494623152100091	-3.6435564610131297	2.7861517604731324e-4	4.6194594491260943e-4	-0.9126201050402063
CCDC178	-0.32058289093133713	6.244023819911305	-3.6360034732092275	2.8682980533869585e-4	4.7521743983692356e-4	-0.9397938069208172
IP6K3	-0.466119531234873	6.7940712405200285	-3.635923505302505	2.869179813625045e-4	4.7521743983692356e-4	-0.9400812147585187
SP2-DT	0.36855635149840027	8.003436078914953	3.635916540924415	2.869256617860627e-4	4.7521743983692356e-4	-0.9401062447168291
IGFN1	-0.6170622294829082	6.730506144700371	-3.6353273866132447	2.8757608880538123e-4	4.761254434059244e-4	-0.9422234935469271
LINC00847	0.42764661409819443	9.46838401463619	3.633857545649117	2.8920482831321597e-4	4.786519698441468e-4	-0.9475042054512564
ENSG00000269729	-0.06725263313182722	5.339699030474571	-3.633743796945688	2.8933123390606464e-4	4.786911288239898e-4	-0.9479127841464932
PRKG1-AS1	-0.18781253746598003	5.8276058113620826	-3.63183102495259	2.914646178174606e-4	4.8204957558095455e-4	-0.9547814690618006
EPGN	-0.23893429497435872	5.691300722890636	-3.63161484937264	2.9170665188407117e-4	4.822786696692291e-4	-0.9555575233571956
LINC01807	0.09093027053886577	5.393016399910468	3.629347428600828	2.942566781797289e-4	4.863220516634825e-4	-0.9636946639758044
CD70	-0.26665866629044105	5.762082914871915	-3.62675816127024	2.9719422388149784e-4	4.910027975403895e-4	-0.9729807217478132
ENSG00000229212	-0.27362379300236855	6.610850664105628	-3.6232650228790764	3.012008037603773e-4	4.974457797658979e-4	-0.9854980836906506
LINC01792	-0.17231589979596657	5.536161409649109	-3.622745432863699	3.018010745270038e-4	4.982605266553191e-4	-0.9873589784490218
TCEAL4	0.37470905098702945	12.053327359830622	3.6191553292977314	3.0597938734271135e-4	5.049797965390338e-4	-1.000209659504753
FRG2DP	-0.18420345950418213	5.485851523545606	-3.6188063321901716	3.0638844374665335e-4	5.05475835487131e-4	-1.0014582184620577
CSAG1	0.25038457492043414	5.943484465084991	3.618508438210573	3.067380080844074e-4	5.058734087310634e-4	-1.0025238592885541
ZFP42	0.2534741360046482	5.502455217002009	3.616188726226037	3.0947289695117765e-4	5.102031942305508e-4	-1.01081909964004
DRD3	-0.16195187244016698	5.550805509106721	-3.6159971819948376	3.0969974189447763e-4	5.103965679116983e-4	-1.0115038243173702
PGR-AS1	-0.06822585473226735	5.371298091609244	-3.6158400714905126	3.098859234681852e-4	5.105228138041991e-4	-1.0120654301029024
LINC00877	-0.28633641102932794	6.479354793449986	-3.615434539842008	3.103669779712952e-4	5.110706166177691e-4	-1.0135149291503858
ENSG00000260573	0.11967531701854187	5.419957170004634	3.615374861858139	3.104378289393188e-4	5.110706166177691e-4	-1.013728223768041
ZNF236	-0.3452211920105822	10.450552670934274	-3.6122311061824064	3.1419166835046076e-4	5.170678144983386e-4	-1.0249594099142652
LINC01237	-0.39309342142101306	6.721569292660701	-3.6120370901916456	3.144247235777924e-4	5.172686395299911e-4	-1.0256522251607096
CCDC187	-0.405599874000514	6.262374014729488	-3.607514534252981	3.199034141335257e-4	5.26096013571513e-4	-1.0417915520172727
SLC22A2	-0.2388104589347115	5.620438934692278	-3.606982026505242	3.2055435588619364e-4	5.269805024960396e-4	-1.0436905686602005
ZFY-AS1	-0.0908803386452887	5.414688359146627	-3.6034954286832965	3.2484716359529125e-4	5.338493598555422e-4	-1.0561175918077144
HNRNPA1P57	0.09547161559309798	5.310642856848981	3.602942865852705	3.255324204921073e-4	5.347868642710606e-4	-1.0580859675813699
DUXAP10	0.6831910591707626	7.906707227164464	3.599403942058676	3.2995340621072073e-4	5.418586251447825e-4	-1.070685528378319
ATP6V1D	0.2822746246374656	11.393639764502046	3.5966618319401813	3.334175837763701e-4	5.473546592015885e-4	-1.0804398501712056
PKD1P2	-0.6387020035793104	7.552332366422823	-3.594790432481578	3.3580129788282154e-4	5.510737044156624e-4	-1.087092661804065
STAC	-0.4275794675448411	6.964423115252607	-3.5944818037058948	3.361959469298241e-4	5.515270833612854e-4	-1.088189508324775
ST6GALNAC5	0.6123919922770299	7.81969088986579	3.5943887236364525	3.3631505529294785e-4	5.515282796937149e-4	-1.0885202906667022
PDE6B-AS1	-0.31745117907957543	6.569428699289304	-3.592348843307595	3.389352997601819e-4	5.556296838784967e-4	-1.0957673826150893
TSPO2	-0.05862675606911111	5.3237824104974205	-3.59206088467178	3.3930672149598524e-4	5.560429178507897e-4	-1.096790089186646
NGF	0.3207500301210063	6.410372698190226	3.58330300297213	3.5078681503682537e-4	5.74653928008639e-4	-1.127855904256279
CEACAM22P	-0.08386912584175206	5.435831551116627	-3.5827712582216282	3.514954226376655e-4	5.756123634688519e-4	-1.1297397026819764
SMC5-DT	-0.269753910231896	6.82096670243379	-3.5771084764127727	3.591252859202668e-4	5.879004592770636e-4	-1.1497840645961048
L1TD1	0.29073409807074235	5.849708869263392	3.575535759628795	3.6127166582721143e-4	5.912064246887875e-4	-1.1553454337826352
TSPAN19	0.24550022974488314	5.890831110192967	3.574887846805757	3.6215939855461555e-4	5.924510666664164e-4	-1.1576358549540933
ENSG00000237461	-0.22282851530774328	6.167779702686893	-3.572305968914952	3.657172586025776e-4	5.98061322509445e-4	-1.166758941242569
SLC5A1	-0.2723956806961861	5.770203953464611	-3.569562255374976	3.6953396874861877e-4	6.040907931227421e-4	-1.1764467805785328
ENSG00000256546	-0.21913511289661072	6.259208144548499	-3.5678376291260827	3.7195209911125267e-4	6.078305260467647e-4	-1.1825325601326657
PRG4	-0.48630562871527905	6.0758819961338295	-3.5641276294577455	3.7720423718245517e-4	6.161972444014932e-4	-1.1956144412869527
COL6A4P2	0.2456444367365832	6.012303387390139	3.561392188508279	3.811210798196275e-4	6.22377536235417e-4	-1.2052513560048217
SBSN	-0.273397421959269	5.729567080513762	-3.558787593450005	3.8488590473635307e-4	6.28279513081968e-4	-1.214420548572388
LINC01767	-0.04229742861693843	5.314694732329678	-3.5587056322011836	3.850049387956683e-4	6.28279513081968e-4	-1.2147089772702726
RSPH10B	-0.4398885645223871	6.563236704374998	-3.555822167240932	3.89214642122105e-4	6.349268269071733e-4	-1.2248519864260112
RHD	-0.11317942082797558	5.541288516598181	-3.548288258077406	4.0041785757783413e-4	6.529740281607033e-4	-1.251315495806229
CYP4A11	-0.09443600261872338	5.4322429251468085	-3.546951569398472	4.024367976211061e-4	6.560367530149522e-4	-1.2560049717782134
IL12RB2	-0.3402593212494744	6.3542921781893735	-3.5409707427853068	4.115874040037573e-4	6.707190329672981e-4	-1.2769661186378194
ST8SIA5-DT	-0.38567082440666567	6.729594798208791	-3.539178208199023	4.1436762898746054e-4	6.750135606477548e-4	-1.2832416892693486
DDX3ILA1	-0.08313281991153489	5.356736336039712	-3.538589666619761	4.152842804746834e-4	6.762703469876092e-4	-1.2853014620790848
GAS2L2	-0.4464297804197413	6.447149064652143	-3.5371652499278494	4.175106572911134e-4	6.796016264433538e-4	-1.2902852306241428
DAD1	0.3073005794881214	11.719638474207267	3.537094397825328	4.1762169060041254e-4	6.796016264433538e-4	-1.2905330774611494
ENSG00000237655	-0.0685334715193968	5.3743861216701045	-3.535833134971202	4.196028585603406e-4	6.825871920504981e-4	-1.2949442687806707
LINC01291	-0.13271373221595575	5.415202544167326	-3.5343363795678693	4.219653332138551e-4	6.861907460535256e-4	-1.3001770757814368
ENSG00000236013	-0.10936321856396773	5.4357961419886545	-3.53336417991304	4.2350650548822396e-4	6.884566675051066e-4	-1.3035748171875756
LMO7DN-IT1	0.042624469480059046	5.30352149939406	3.531851258416135	4.259153219857943e-4	6.921309679566849e-4	-1.3088605012536592
ENSG00000250546	0.1396592507253811	5.42233199564608	3.529511307557922	4.296661373056646e-4	6.979827523385953e-4	-1.3170311924623075
AOX2P	-0.041726725300564996	5.311879031203002	-3.5206527063566693	4.4414748697991753e-4	7.212558877098069e-4	-1.347915649567982
ENSG00000224819	-0.17753939426441848	5.542550710761054	-3.51948707887999	4.4608656100032535e-4	7.241523650524445e-4	-1.351973793443097
SEPTIN12	0.14068996040879408	5.545046531571392	3.5160942268699396	4.5177583777180865e-4	7.331325768648055e-4	-1.3637785267301075
C11orf16	-0.29345342108789363	5.595077562966568	-3.5104535397296943	4.613846448588672e-4	7.484648538988379e-4	-1.383379380165855
LINC01031	-0.09333623944690035	5.5056305110707395	-3.50907532188667	4.637612598202299e-4	7.520583743482253e-4	-1.3881638555244633
SLC6A2	0.24740749088676733	5.6769445354461405	3.5085511336525443	4.646681738117646e-4	7.532668830163575e-4	-1.389983087343273
ANKRD30B	0.36013810536774254	5.882546749566241	3.5077238561852613	4.661028423526864e-4	7.553297887030141e-4	-1.3928536681194164
LINC00607	-0.19317351882208544	6.112693502948856	-3.5063400278004035	4.685119357727742e-4	7.589697874705685e-4	-1.397653945052265
POM121B	-0.3184686545850164	6.596200561826249	-3.505727817086341	4.695814334514112e-4	7.604379209072384e-4	-1.3997770111369068
ENSG00000254485	0.14631368517035345	5.981510428856022	3.505624634674025	4.697619116864957e-4	7.604658605098621e-4	-1.4001347982706998
ENSG00000253880	-0.057833527270308764	5.32044047125718	-3.5023758871694692	4.754775943516505e-4	7.694512372644458e-4	-1.4113946043736867
LINC02293	-0.2620810471331919	6.017814313383872	-3.497377263278545	4.843988833125965e-4	7.836161101921483e-4	-1.4286992546272446
ENTHD1	-0.1750072423710327	5.5174438041365095	-3.496786467582074	4.854635711414095e-4	7.850658722484648e-4	-1.4307429150220798
ENSG00000228031	-0.19069162991414093	5.9015123979907536	-3.4952290523898695	4.8828070848764573e-4	7.893476130617422e-4	-1.4361286464616052
BPIFB4	-0.34566765807640454	5.896053481932092	-3.4925857418860513	4.930970322443009e-4	7.9685711870489e-4	-1.4452641386599776
LINC01497	-0.1755452319411783	5.688253274554141	-3.4906586662649666	4.966362295579415e-4	8.022982640466191e-4	-1.4519199845140287
ENSG00000232053	-0.14695456280392216	5.704859089215479	-3.4904566498705183	4.970086154954969e-4	8.025384957282847e-4	-1.452617511400141
MYL4	0.206876708024828	5.881509254161953	3.490391129510288	4.971294480944043e-4	8.025384957282847e-4	-1.4528437330963158
CPA4	-0.391111815536502	6.401261089782081	-3.488718438006053	5.002235258103689e-4	8.072536912887111e-4	-1.458617610104362
PLPPR5	0.6114230498049207	8.65427134774681	3.487551224761324	5.023932270533851e-4	8.104743922582136e-4	-1.4626450415036754
SLC14A2	-0.3105172896991605	6.01890919206696	-3.4870899900706633	5.032530224674188e-4	8.113186625586481e-4	-1.4642361516848528
SLC15A1	-0.23919047181612654	5.596880454959714	-3.48708365051154	5.032648497090563e-4	8.113186625586481e-4	-1.4642580196678354
VIL1	-0.17873800185375863	5.708534501320004	-3.4840544718158175	5.08945933550667e-4	8.201933948158276e-4	-1.4747025454702545
CLC	0.14802986266301937	5.48492513902357	3.482458850492262	5.119624574204509e-4	8.24769394578797e-4	-1.4802006167772834
ESRP1	-0.44504976070257224	5.9046416776753405	-3.4813627611814706	5.140442732151679e-4	8.278369405148521e-4	-1.4839760040369931
LINC01965	-0.27519750546171046	5.642894069443293	-3.480522232044508	5.156460488106818e-4	8.301295581924556e-4	-1.4868703444018934
ENSG00000251200	0.03808870229706403	5.291179343667541	3.4785755190626118	5.193737528544231e-4	8.358419048527659e-4	-1.4935711621548906
SLC9A4	-0.19722897212178678	5.590237045354442	-3.4769313064037197	5.225417784641327e-4	8.406499122459925e-4	-1.4992278670927552
C9orf135	-0.38892224335391284	5.8725488461080975	-3.472768309532128	5.306437236984364e-4	8.533894058374232e-4	-1.513538374610631
ENSG00000253477	0.197837084589822	5.8703700233367595	3.4715431531588266	5.330503251875698e-4	8.569639285882979e-4	-1.5177467003345875
ENSG00000263745	0.11648928315409075	5.4629595213938655	3.469626739449532	5.368352052985798e-4	8.627510250038232e-4	-1.524326518679679
UNC13C	0.8455148835740982	8.04520034116773	3.4694759391647687	5.371340942955191e-4	8.629337052837322e-4	-1.524844125065676
ENSG00000234710	0.15650215466410988	5.396695659989562	3.4687883382751097	5.384989005873765e-4	8.648281205917225e-4	-1.5272039636954906
VGLL2	-0.3026396094930428	5.7407656431606835	-3.4624061017899073	5.513221281730294e-4	8.851170899924686e-4	-1.5490857862733938
TEX41	-0.2022629190351346	5.841381958589071	-3.462230368169454	5.516792086730922e-4	8.853852680702502e-4	-1.5496877374811948
ANTXRLP1	-0.04729325355154068	5.317110932562128	-3.45958760665713	5.570752207484344e-4	8.93737415105701e-4	-1.5587365289600834
POTEG	-0.10414727224690061	5.370426248340275	-3.4559791353292963	5.645225256256018e-4	9.053736478105606e-4	-1.571080931332025
PCDH11Y	-0.5192998092796809	6.3935462493945066	-3.455385277463887	5.657570113192848e-4	9.070412648783714e-4	-1.5731112760221446
LINC00616	0.1084887159331355	5.4119415230753525	3.454274598839121	5.680725990658574e-4	9.104403987092637e-4	-1.576907661910436
C1orf189	-0.3417980083216107	5.8323408826085945	-3.451515977277199	5.738621640531315e-4	9.194029650356051e-4	-1.5863316531962113
LINC02351	-0.08510194643358084	5.377263592971127	-3.4485180710573076	5.802162559238707e-4	9.291047262930259e-4	-1.5965646935692535
LINC01055	-0.07726634653499247	5.352777223684794	-3.4484710026913974	5.803165386376272e-4	9.291047262930259e-4	-1.5967252868153672
CD1C	-0.22832690824204963	5.950034291953861	-3.4478080654436307	5.81730693763043e-4	9.309286515655188e-4	-1.5989869431505683
RNF39	-0.264960982268465	5.885356272989886	-3.447749684455391	5.818553838503522e-4	9.309286515655188e-4	-1.5991860934512143
GOLGA8K	0.29495506754691253	6.581453897696875	3.4454796772754026	5.867230225668957e-4	9.383942884102872e-4	-1.6069270126478106
CCL23	-0.11149518094746154	5.4757523737673175	-3.443531341813418	5.909311285343149e-4	9.448003184081582e-4	-1.6135670057137848
REELD1	-0.20557284908398837	6.213523064425527	-3.442430377117909	5.933214633364582e-4	9.482966372845828e-4	-1.61731749745808
EDDM13	-0.09290212191164703	5.437468065569211	-3.4390533840788384	6.007096663522178e-4	9.597758352314755e-4	-1.628814038029189
LINC01934	-0.14804377579360087	5.72197533374021	-3.4347280790329715	6.102978136383401e-4	9.747608891810169e-4	-1.6435227779676405
MYT1	0.8337537319295087	10.226466322884866	3.4342080141345996	6.114602239376371e-4	9.762827907215391e-4	-1.645290097627373
SRGAP3-AS2	-0.06446543784994149	5.34281095211078	-3.433598965989466	6.128241448501604e-4	9.781252794987658e-4	-1.6473594715881115
WNT11	0.4956360958195071	6.856934244269152	3.4334077416897215	6.132529626105411e-4	9.784745043844216e-4	-1.6480091234149263
SDHD	0.541219367035857	10.733716634407816	3.4330167667179783	6.141305885234181e-4	9.79539339928314e-4	-1.649337283211855
LINC01085	-0.1319494144581389	5.7568143375918535	-3.430388439489498	6.200608608998565e-4	9.886596683546993e-4	-1.658261969537266
SLC13A4	0.574001629680945	6.831531967589777	3.428541144918502	6.242607671959089e-4	9.950157079595414e-4	-1.664530576964908
GABRA4	-0.5790192094245045	6.670366236113965	-3.427200195570393	6.273260556237237e-4	9.995595393813026e-4	-1.6690788728495551
UCA1	-0.09827685018545926	5.382613303598316	-3.425172281903866	6.319883211482197e-4	0.0010066439617878822	-1.675953922848687
CLEC4G	0.18759296081724397	5.645603459899232	3.424858496693267	6.327126037166313e-4	0.001007453185480446	-1.6770173625738254
ENSG00000251459	-0.1269818096185103	5.5691108896663675	-3.4231909103695997	6.365747322205809e-4	0.0010132564664898144	-1.6826673198959634
LINC01571	-0.1927911474197665	5.564722019392843	-3.4218791216597073	6.396282480631753e-4	0.0010177691283218353	-1.6871098957937578
IL2RA	-0.4225004535506025	6.737498768228049	-3.418939742352506	6.465199740461777e-4	0.001028383939597522	-1.6970584789727763
CRYBA4	-0.17913361961535804	5.5912129877134324	-3.418826362988812	6.467871852251766e-4	0.0010284578484519105	-1.69744205279168
HTR3B	-0.20182543556333885	5.579348465730032	-3.418720587794924	6.470365676921291e-4	0.001028503367068451	-1.6977998896562738
CEACAM6	-0.31924596730366805	5.610827167571697	-3.4140278691662607	6.581909410779967e-4	0.0010458770786092723	-1.7136643711230537
LINC01615	-0.15618811667664678	5.5452465263922806	-3.4133388183365847	6.598437738717515e-4	0.0010481459742476952	-1.715992012322742
CARMAL	-0.0735576401009074	5.407824730288255	-3.4129251743988096	6.608378405032218e-4	0.0010493672457070587	-1.7173890960681666
MED15P9	0.08320835367558897	5.32565449936635	3.4066535344261415	6.760816262141011e-4	0.0010732075967739344	-1.738551174628105
ANXA8	-0.3523076415662428	5.700232604454606	-3.4058306751924614	6.781057687516884e-4	0.0010760540792282413	-1.7413248657565763
LMLN2	-0.10261413142079105	5.417373166740586	-3.401675163541993	6.884142998363909e-4	0.0010920402529580337	-1.7553221809820991
LINC02660	-0.17180788568599817	5.4615056104184045	-3.401315644084866	6.89312974980672e-4	0.001093093652292359	-1.7565323866764384
NECTIN4	-0.47520964327094983	6.112490854653136	-3.400724561412985	6.907928515311353e-4	0.001095067674475522	-1.7585218013564612
TM4SF19	-0.25881412940823184	5.630138785231925	-3.3957905491792393	7.032618209993425e-4	0.0011142388877789034	-1.7751150009878964
GYPA	0.1166153228253465	5.477304958357661	3.3957501428277426	7.033647926503016e-4	0.0011142388877789034	-1.7752507906587098
LRRC53	0.26750926317967333	5.715665717013894	3.391490851689561	7.142981842587913e-4	0.001131174452910166	-1.789555658283997
RXFP1	-0.313659995179155	6.024697355250786	-3.3891197856639024	7.204528792260304e-4	0.0011405334571233693	-1.7975112515090332
CLCA1	-0.13440193107527781	5.417550163213414	-3.382842863310199	7.369851213151808e-4	0.001166308994635675	-1.8185456632139791
HOXC6	0.4697188464587557	6.18463336912095	3.380922405188475	7.421132931388242e-4	0.0011740257496549342	-1.8249735897030401
SOCS2-AS1	0.3539517371095949	7.274035969178406	3.378849387848445	7.47686063474189e-4	0.0011824403834780198	-1.8319081132188426
LTA	-0.15332532399356252	5.815194046734159	-3.377167924805202	7.52234790929875e-4	0.0011892303667941256	-1.8375297607200807
NARF-AS2	0.14376512194393856	6.194109063149058	3.3770668898042198	7.525089304903983e-4	0.0011892602127390657	-1.8378674640737032
ART3	-0.436454130126571	7.021942781520801	-3.375837576993701	7.558518885213348e-4	0.001194138334561173	-1.841975571138673
EXOC3L4	-0.11460510339656026	5.500384140960617	-3.3756250032137554	7.56431353634751e-4	0.0011946487039268831	-1.8426857991340881
ENSG00000263508	-0.16719350607882352	5.823051140448238	-3.3749342074376334	7.583172797795228e-4	0.0011972213508955598	-1.8449935056832407
LINC00520	-0.11034296040055651	5.4269038522692625	-3.3713482512037314	7.681776460964339e-4	0.0012120821314123588	-1.8569654605102777
ENSG00000237813	-0.06241651064459258	5.3829883114270975	-3.3713219580440237	7.682503829278161e-4	0.0012120821314123588	-1.857053195733097
C2orf76	0.2617286465311267	8.623793483274097	3.371173230699718	7.686619395758451e-4	0.0012123209128245978	-1.8575494576329072
ARSH	0.08706368349576749	5.380392696003839	3.369710288581447	7.727211115936214e-4	0.0012183105444719736	-1.8624297415714892
ENSG00000239922	-0.3812590895607768	7.0589825709378955	-3.3693493450753875	7.737256676380124e-4	0.0012194816933442153	-1.8636335060766553
KRT73	-0.08026144742156113	5.3532329116361765	-3.3641691817510333	7.882771286259672e-4	0.001241996328125932	-1.8808956292425982
KCTD9	0.374444634408289	9.34196712327041	3.3616207012936963	7.955289461345155e-4	0.0012529984313863107	-1.8893784686553525
VSTM5	0.2354049651679602	6.576390658674809	3.3596821742628094	8.010865651630774e-4	0.0012613255515697118	-1.895826788582709
LINC02458	-0.18714620443720129	5.933692233439776	-3.355998212690496	8.117477520992884e-4	0.0012776799922400623	-1.9080710368547615
HOXD10	0.3711255564532935	5.832624350350235	3.348895290338592	8.326761817935717e-4	0.001310178429914303	-1.9316414404073736
GFRA1	-0.7689618332903567	10.805218981043838	-3.3485049602259327	8.338406702784304e-4	0.0013115677524737363	-1.932935290763579
ZNF808	-0.3190984807873522	9.557052019190115	-3.3480744162255816	8.351268844380807e-4	0.0013131475378322707	-1.9343622683147697
ENSG00000259280	-0.2012539953774231	5.604704062264215	-3.345122829655588	8.439942305958969e-4	0.0013266427531532672	-1.9441400240720998
AQP7	-0.2769632808667807	6.104079474983228	-3.3436112938725207	8.485690559427183e-4	0.0013333838892536675	-1.9491440201673473
AGO2	-0.31318740923491706	12.252533469944801	-3.34150276911256	8.549891985449323e-4	0.0013430191085707485	-1.9561206522315775
ARID1B	-0.2999711034901811	12.746042206687564	-3.340650869373362	8.575958726853692e-4	0.0013466596463906758	-1.9589381673611062
LINC01956	-0.1412855579328125	5.536106653035789	-3.3356497912917047	8.730477262199684e-4	0.0013704613734699573	-1.9754641314470724
ENSG00000250685	-0.2151286046164153	5.500151312978545	-3.334948906097605	8.752337830826564e-4	0.0013734301769559097	-1.9777782456936048
RASAL1	-0.47655828997922267	6.716807204912111	-3.3346471579961356	8.761764971602339e-4	0.0013740281052447346	-1.9787743806846656
SP8	-0.4016653012785856	5.840008996555051	-3.334638148850028	8.762046577982628e-4	0.0013740281052447346	-1.9788041204379327
RHBG	0.26291706752958804	5.824895720800779	3.3286673544756433	8.950539395990115e-4	0.0014031145035638608	-1.9984966886934812
ENSG00000254153	-0.05416597049539289	5.322986090201003	-3.3277916930283613	8.978497530912606e-4	0.0014070238814840846	-2.001381829272437
PLAC1	0.1370028504157802	5.579339300707224	3.325620878928506	9.04815713400227e-4	0.0014174634864598716	-2.008531032938632
ENSG00000229425	-0.19913957163716572	5.672583067291684	-3.323649279135417	9.111858296797368e-4	0.0014269629514211408	-2.01502017873199
ENSG00000235888	-0.235423091185965	6.460659569011826	-3.3222116676980926	9.158568639197878e-4	0.0014337960782937805	-2.0197494150926856
LINC00970	-0.06184720668132404	5.352446503666049	-3.320964120483808	9.199283403179063e-4	0.0014396863075381678	-2.023851774544716
ENSG00000267506	0.30167133480336056	6.177747689048785	3.320675944058271	9.20871212615198e-4	0.0014406779649342538	-2.024799180956464
GPR1-AS	0.06943235495376936	5.355423615983636	3.3185743160612935	9.277745949940519e-4	0.0014509908822011707	-2.031706028049216
KIAA1210	0.2173422679583767	5.811521948198579	3.317884955021802	9.300494275842411e-4	0.0014540604976895904	-2.0339706251916034
PNLIPRP3	-0.1356958190212436	5.410487942484479	-3.3164981419992174	9.346414724402373e-4	0.0014607496209658054	-2.038524995585907
ZNF490	-0.23936951173704596	10.194995087451831	-3.313982501408814	9.430250246473201e-4	0.0014733580113453603	-2.0467817135205015
PKIA-AS1	-0.11163956261285977	5.528937346787815	-3.3116086706097976	9.509998850977426e-4	0.0014853153990335717	-2.054567333252188
CDHR2	-0.20992795266329384	5.948956027080559	-3.311514961284626	9.513159799777157e-4	0.0014853153990335717	-2.054874565616201
TENM3	0.8792972622684824	10.130059267124974	3.3109469051697924	9.532342002213678e-4	0.001487811771802798	-2.0567367928125924
LINC02446	-0.14064324439363968	5.55727844631167	-3.307780946918927	9.639909108603657e-4	0.0015040970039177641	-2.0671098182379692
TMEM220-AS1	-0.25708749174304046	7.002673328739854	-3.3060616674672536	9.698794067541435e-4	0.0015127780904143136	-2.0727388150232064
LYPLAL1-AS1	-0.13917054458465364	5.539957566451369	-3.3041992787864682	9.76295662582246e-4	0.001522276269066494	-2.0788331064264938
BVES-AS1	-0.25530019636126466	6.683284283607261	-3.303842994770237	9.775275984317702e-4	0.0015236872134806348	-2.07999858872285
SLC66A1L	0.19200326917605084	5.6846339543973	3.302847669584844	9.809768096027138e-4	0.0015285521591769378	-2.0832538575501633
FRMPD4	0.5910887168309391	7.685070879982974	3.3004184749008494	9.894423898906379e-4	0.0015412277146440929	-2.0911946248855067
PHEX-AS1	0.17295080665570933	5.8699910460809726	3.2996565734729404	9.92111482591507e-4	0.0015448687825514143	-2.093684010794852
CA7	-0.2665419384956952	5.967482294828253	-3.299117045961388	9.94005589341803e-4	0.0015473010493630005	-2.095446484726314
HYAL4	-0.12055126994956487	5.428004350245033	-3.2987056016089884	9.954522893881245e-4	0.0015490354763725025	-2.0967903588099928
NDUFA6-DT	0.38852087669716234	9.120370996029896	3.2977451695598763	9.988369100267427e-4	0.0015537833602052068	-2.099926713620337
TMPRSS4	-0.270052634643256	5.568548574325277	-3.2969434391888606	0.0010016704203190555	0.0015573710897871635	-2.102544128837442
LPAR3	-0.6177926474236085	6.676038218650974	-3.296903492668468	0.00100181179568408	0.0015573710897871635	-2.1026745261550728
GLB1L3	-0.314833014250066	6.909682800482535	-3.2920632647388985	0.0010190794392895255	0.0015836861599899598	-2.1184629538596162
ENSG00000247228	0.20759036423060115	5.853414636622262	3.284418794573405	0.0010469138594780473	0.0016263993568883704	-2.14335206193289
ALDH3B2	-0.20098811516508452	5.457091816322706	-3.2825506486611156	0.0010538222474229416	0.0016365859502478282	-2.1494257662636924
ANKRD20A19P	0.14933832764599755	5.479941119637363	3.2807127158273244	0.0010606600902763727	0.001646656234787611	-2.15539792086307
CEACAM20	-0.05533267219894809	5.336975666855758	-3.2714268370459227	0.0010958398449842192	0.0017007054756100857	-2.185520965095934
KEL	0.2594784657872574	6.3544437446477655	3.271265178960071	0.0010964617477688028	0.001701103990294656	-2.186044633143993
C6	-0.3730581226556936	6.116123428856841	-3.267733004579713	0.0011101319438918812	0.001721739256522062	-2.1974802398149125
RBMS3-AS3	-0.22351274263184814	6.304758990854148	-3.2616634364353945	0.0011339913841508379	0.001758158355660151	-2.217102375248814
ENSG00000223509	-0.3571704499398953	7.704539555662644	-3.2608676244955177	0.001137154668217669	0.0017624762472475447	-2.2196724685696516
CBLN2	0.4826001761885349	7.344190313446647	3.256266328290625	0.0011556050849500323	0.001790002207257987	-2.234520350301083
LRRC31	-0.08376195554191168	5.402864287196152	-3.2562470661314182	0.001155682901788372	0.001790002207257987	-2.2345824637806073
LINC01193	0.27168048055378685	5.830185402424093	3.2550985156802184	0.0011603316821421105	0.0017966052865071762	-2.238285468324225
