Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
SYT7,367.556373581511,-0.472165282656205,0.9726610753787972,-0.4854365971953005,0.6273666773568415,0.8284540838942379,FALSE
RBM6,3551.6409384607955,-0.473236658135585,0.4665456876268276,-1.0143415118523382,0.31041982242207844,0.6151528278945326,FALSE
OCIAD2,493.57502066838526,-0.47324237254178775,0.8601103542238254,-0.5502112260569724,0.5821745046364418,0.804142761291655,FALSE
TM2D3,1063.9595043216823,-0.47330875251579635,0.3686813169964443,-1.2837882764760795,0.19921604670148574,0.49779257244028297,FALSE
TAF1A,212.71705671368474,-0.47383912022926694,0.538639170593293,-0.879696735956557,0.3790236180812541,0.667954390176631,FALSE
PDP2,1214.8325834634343,-0.47387778517011975,0.45343529475204464,-1.0450835888927743,0.29598433821143966,0.6013073181165258,FALSE
PLD6,392.9054361244754,-0.4739070374704251,0.6763702700438982,-0.7006621350161759,0.48351389176457166,0.7445817718254849,FALSE
CLDN12,1124.0902442082813,-0.4740133987926776,0.5181839327951033,-0.9147589664462034,0.36031818076941574,0.6542184943515812,FALSE
LARGE1,1740.3887056027424,-0.4741658885061045,0.4562750750356524,-1.0392105868790973,0.2987068078237262,0.6040217643972656,FALSE
CDK11B,1637.908874203116,-0.47428752226266707,0.29894586751006824,-1.5865331279305726,0.11261842339905487,0.3835423168965727,FALSE
SVIL-AS1,1815.468872864766,-0.4747706524560089,0.3167474195326508,-1.4988935131863603,0.1339012594894092,0.4163044776676429,FALSE
FAM199X,2352.3408641250076,-0.47501951870846915,0.3949304409792956,-1.2027928703864392,0.22905648446688986,0.5337341725532504,FALSE
HSP90AB1,42989.18921137898,-0.4750197114048847,0.4852781927431903,-0.9788606174938209,0.3276488534804225,0.6264918320425106,FALSE
TUBG2,951.800056854783,-0.47567990808003907,0.42130586876844955,-1.1290607213009738,0.2588722194380652,0.5660280647931991,FALSE
ZNF630,170.0756749891978,-0.47574826345585464,0.4992397064239999,-0.9529455636924156,0.34061765264881466,0.6386544100629611,FALSE
LINC00506,41.56895862033714,-0.4769452443767832,0.6612668398611599,-0.7212598842502416,0.4707496335797582,0.7357809690882722,FALSE
IL20RB,62.69401363154207,-0.4774149406323483,0.7214291858729807,-0.6617627204181409,0.5081233013247065,0.7626225366420071,FALSE
FAS,460.1256193865838,-0.4774620583278965,0.5950240364565391,-0.8024248250058225,0.4223072576758486,0.7034276917293648,FALSE
MRPS14,706.9185253488125,-0.4775181787358272,0.4297133721167927,-1.1112481242637278,0.2664615618985457,0.5721019380266946,FALSE
SLC27A3,383.29787418524415,-0.47777799629038675,0.37535094873448055,-1.2728834119142245,0.20305941638622974,0.503475645392266,FALSE
ABCD4,2024.3078345984993,-0.4778559900217246,0.6491355336530454,-0.7361420924418728,0.4616442287689497,0.7305268419175475,FALSE
SDHAP3,125.97893451130342,-0.4780201671087308,0.7903019852306353,-0.6048576063860314,0.545273613434458,0.785633972795613,FALSE
FNBP1P1,202.2311654946535,-0.47802469305671946,0.7813794298545222,-0.611770255003665,0.5406897722168709,0.7827569099616228,FALSE
LLGL1,5168.644200497369,-0.47811585713915106,0.4766222739818435,-1.0031336830837336,0.31579636487183443,0.618905123339517,FALSE
ZNF841,964.501726410664,-0.47817706654562175,0.6079807028006223,-0.7865004009879445,0.43157438424806727,0.7087567009370979,FALSE
CAPN12,29.595760908303223,-0.4782341698264239,0.6468115811819063,-0.7393716868095588,0.4596813299265977,0.7290339930205862,FALSE
ZNF417,1236.9013535304266,-0.4782867948340554,0.6486541037368359,-0.7373526076204401,0.46090794794079976,0.7298919054439295,FALSE
MBLAC1,131.87459289192844,-0.478340900925761,0.5854453870757077,-0.8170546928639539,0.4138971731816906,0.6965430604683762,FALSE
FTO,3871.042642924106,-0.47840503341387003,0.4764138009561844,-1.004179627990812,0.315292039681095,0.6186292352255783,FALSE
FGD6,573.6948053065628,-0.4784249784693533,0.4748311626232968,-1.0075686183404682,0.3136616006508864,0.6173919206178012,FALSE
ACVR2B,2980.3001114344897,-0.4791137027118908,0.7685789143400281,-0.623376069487024,0.5330374199127448,0.7787454620992249,FALSE
ZNF815P,163.23227827932166,-0.47923152441802314,0.600553800286874,-0.7979826689783708,0.42488054754148247,0.7040763396467147,FALSE
PAXIP1-AS1,259.9101370639849,-0.47938578233440826,0.4738416584290121,-1.0117003724910496,0.31168133737288095,0.6164705755102576,FALSE
FBXO42,2252.727313112144,-0.4794579761410653,0.32511041173948113,-1.4747542952431392,0.14027861297342056,0.42543467975573745,FALSE
SMIM8,202.51799272120098,-0.4796922378944494,0.5490112094178461,-0.8737385132866408,0.3822606720113353,0.6702813854637953,FALSE
ZNF445,4453.433089997081,-0.47981360732143535,0.46627557513349727,-1.0290344013495927,0.30346350957611906,0.6079036833209888,FALSE
TCTN1,1912.3735862233532,-0.47985787380110434,0.5063922846026151,-0.9476010760662886,0.3433325781686595,0.6417022887077963,FALSE
PCNT,4648.050464860866,-0.480318538373443,0.5405953701627823,-0.888499171254114,0.37427230143593493,0.6650746708999778,FALSE
ZNF688,527.0670298102178,-0.481060855024028,0.6061774797719861,-0.7935973721837691,0.4274298627633802,0.705604729889473,FALSE
GJC2,388.5893350835957,-0.48163239661567775,0.8474627680192611,-0.5683227804111994,0.5698158133825217,0.7979248853924237,FALSE
METTL25,135.33961540937955,-0.4817379731823313,0.40214158747193435,-1.1979312465810366,0.23094378410450148,0.5359607607057528,FALSE
SEC14L2,1327.5261965019765,-0.4817738909654234,0.5678047063153231,-0.848485202054448,0.39616781021211284,0.6800062275381182,FALSE
FYN,6909.606395920108,-0.48190400495297625,0.4329265898100119,-1.113130993327201,0.26565217433675653,0.5718869017332521,FALSE
MTA3,2531.732299983844,-0.4824613330404994,0.46624803991285746,-1.034773965228191,0.30077448412351004,0.6058282688076326,FALSE
PCNX2,2064.6334439610137,-0.48262494372755554,0.47743129741069124,-1.0108783113822484,0.31207467577495507,0.6166556475032258,FALSE
PSMD6-AS2,137.09778924815421,-0.48262636005299936,0.6902700154302233,-0.6991848831101171,0.4844364965538734,0.7454534760448744,FALSE
LRRCC1,512.3204639373605,-0.48278441308820236,0.7991851291047558,-0.6040958415092329,0.5457799241405776,0.7858051169948259,FALSE
AGO1,5232.897250831542,-0.48291640306071515,0.33095578341654663,-1.4591568640240629,0.1445219382409539,0.43138485837856105,FALSE
TSC22D4,6102.171014492439,-0.4829640566364553,0.5529121553106485,-0.8734914796096434,0.38239524836688255,0.6702813854637953,FALSE
CNBD2,72.3433823189796,-0.4835279705090168,0.5464547442685397,-0.884845406834643,0.3762400157810669,0.666012086440185,FALSE
FAM151B,71.2737288655231,-0.4837475442327227,0.628595018061014,-0.7695694848567319,0.44155531207728593,0.7159867862749292,FALSE
APTR,188.12191847659327,-0.4838070673352132,0.42877661814466983,-1.1283429339702848,0.2591751180313133,0.5660280647931991,FALSE
PAGR1,1563.791185009309,-0.4838257598015761,0.44691558363863954,-1.082588697987271,0.27899102608058524,0.5848814493973638,FALSE
NAGS,57.75155629630269,-0.48408087578881176,0.6795520816844478,-0.7123528701271734,0.4762462923926265,0.7392453828935694,FALSE
EPN2,5199.3558745111295,-0.48419565815013554,0.537989652916568,-0.9000092390721595,0.36811533395231205,0.6608481705934172,FALSE
CEP63,997.1388166393094,-0.4843091032470215,0.37225580766516575,-1.3010115444126118,0.19325450319940285,0.4902056299862982,FALSE
XRRA1,1271.8766208309146,-0.4846535404543827,0.48412266064064197,-1.0010965812115429,0.3167801177298157,0.6189273322810327,FALSE
TMEM81,230.1665222137211,-0.48484258908656114,0.7215562421008117,-0.6719401216389473,0.5016218168107687,0.7569570054614572,FALSE
BTN3A3,935.4153623411374,-0.4848694529746282,0.4484439671599919,-1.0812263927761587,0.27959642053973116,0.5854941901768719,FALSE
C7orf61,453.5709479619532,-0.48516686353278593,1.0960977121404034,-0.44263103385680547,0.65803263382057,0.8460062575255436,FALSE
GOLGB1,8385.359732654737,-0.48543963364545345,0.3981819592268612,-1.2191402005957728,0.22279098405136272,0.5270678947895688,FALSE
TRIM23,662.15406451794,-0.48559110609057543,0.4657295519664337,-1.0426461109033796,0.29711222485077243,0.602568485806741,FALSE
LRCH3,3091.799937279625,-0.48602777063422653,0.3851874821277104,-1.26179534171124,0.20702243883311486,0.5078171364269122,FALSE
CRTAP,6975.3476117593345,-0.4860384017019719,0.37918053388847034,-1.2818126413760786,0.1999083785834758,0.4984441833278161,FALSE
SCN9A,880.1227945265782,-0.48616432979348867,0.7955738939541196,-0.6110863283574832,0.5411424302862183,0.7832214268930529,FALSE
PELI1,1573.4530464465277,-0.48640545126209034,0.6909116705536031,-0.7040052614429726,0.4814294970160439,0.7435683960249427,FALSE
PDPN,1141.9929341284558,-0.48653274697278986,0.9075006192452553,-0.5361238732568872,0.5918729417953221,0.8100652926928661,FALSE
ATG7,1142.5837620142336,-0.48755705945558125,0.3925684998546633,-1.241966840528684,0.21424879674192263,0.5178563171457681,FALSE
TPRN,1317.7108265297486,-0.4878572498774451,0.42306556779948745,-1.1531480862764651,0.2488496073561942,0.5551021447777419,FALSE
AC007952.4,1213.8039401371404,-0.4879766847146385,0.7136130681473154,-0.6838113068494179,0.4940943258195393,0.7513480144252264,FALSE
SMPD2,228.02282614594287,-0.48835069588349894,0.4703218942736357,-1.0383328988706912,0.29911509731897756,0.604214986365871,FALSE
EFCAB11,184.0037556733645,-0.48859272937618753,0.3919300040888426,-1.2466326238841194,0.21253223384643566,0.5157832953224584,FALSE
ROBO3,980.8781770921042,-0.4886089715051857,0.7120562737209741,-0.6861943213446802,0.49259057824557223,0.7504919959036618,FALSE
OXNAD1,578.0338156690171,-0.4888638661876491,0.4826975568450724,-1.0127746852146506,0.3111677949452529,0.6160669869326568,FALSE
CASP10,245.41610077887168,-0.489276032069687,0.7688767775076945,-0.6363516838883726,0.5245472251161387,0.7740167790458427,FALSE
POLR3H,3895.4446465226815,-0.4899059847847156,0.5751998521628963,-0.8517143788242395,0.39437263804041,0.6789710404321256,FALSE
MEGF10,2575.4246503603,-0.490353193616234,1.1083307337128636,-0.4424249718074409,0.658181711940477,0.8460062575255436,FALSE
PBX1,4616.532806081339,-0.4906785405564246,0.5332804299390889,-0.9201135331601608,0.3575134330082766,0.6516605888789825,FALSE
AGO4,1218.5143657949748,-0.49127213067658887,0.36160829756375673,-1.358575381113788,0.1742811808006945,0.4701814890084371,FALSE
HEMK1,1525.395293071812,-0.49140424133759003,0.4611928057742667,-1.0655071700708847,0.2866464826673568,0.5933198574384854,FALSE
R3HCC1L,533.4919442061662,-0.49172497612808014,0.3309110480849213,-1.4859732818648272,0.13728618825991817,0.42153341948447043,FALSE
SUSD1,605.5245261403398,-0.49178532793484764,0.3893916058206562,-1.2629582163138653,0.20660419632005303,0.5077126245721777,FALSE
CSPP1,973.9091722830742,-0.4921841191713465,0.36985624983618626,-1.3307443618685388,0.18327314075828574,0.48132674760931343,FALSE
PPARG,329.17596091323725,-0.49271151491844856,0.6300702512769476,-0.7819945695259893,0.43421776504008536,0.7109683586169305,FALSE
HEIH,703.2207824477686,-0.49299924405862017,0.4399283825544846,-1.1206352297525675,0.26244316265227924,0.5688370035296215,FALSE
PRELID3A,295.6818647181028,-0.49321586821440133,0.4646227402048866,-1.0615405263997753,0.2884443255714411,0.5949590941367061,FALSE
TAOK3,2464.801741090624,-0.4933092948346151,0.5380853945393361,-0.9167862570530193,0.35925465550994445,0.6528405270064982,FALSE
MFSD11,970.8490930450591,-0.49333602436611185,0.4537291075107917,-1.0872919903080676,0.27690778729178134,0.5827502314749434,FALSE
ENOX1,246.79439682854542,-0.4935815415055969,0.7022470579121014,-0.7028602483192993,0.4821428462980747,0.7438726562750394,FALSE
ARL6,199.2813580552175,-0.4938878925254301,0.37649686472929533,-1.3117981550272404,0.18958824761410994,0.48825628828449097,FALSE
JMJD1C,4627.737957441251,-0.49391466008275353,0.3798959463549813,-1.3001314302554605,0.19355592698373744,0.49049428491749364,FALSE
KATNAL1,1767.0790906959714,-0.4940112762453287,0.5012946432904466,-0.9854708859498067,0.32439282541495845,0.6238250141237196,FALSE
SMIM3,501.5443933043059,-0.49424052372748856,0.7338828382941381,-0.6734597103760019,0.5006548723921072,0.7561890266971611,FALSE
DPP7,3152.682927019861,-0.49439340531895404,0.30724149836194303,-1.6091361614717112,0.1075865716577922,0.3742054492120814,FALSE
BCAS3,1326.143045828285,-0.4947155296056205,0.46938056225697355,-1.053975322767577,0.2918942153483681,0.5976424324590413,FALSE
LRRFIP1P1,378.88597645083604,-0.4948238632717392,0.8527282497641148,-0.5802831833102978,NA,NA,NA
PARP8,760.8593140639701,-0.495699480751344,0.2875222305078043,-1.7240387982378604,0.08470083929862272,0.3337728882943315,FALSE
HYPK,968.6010981741191,-0.4958312178882741,0.8165285031032768,-0.6072430000959317,0.5436896595168295,0.7844475554747884,FALSE
DTNBP1,485.6413813977094,-0.4959069068661869,0.3797390353570192,-1.3059150118711134,0.1915814609282467,0.4889160362541693,FALSE
DISC1,1245.0491126655731,-0.4959070242862086,0.6591354675691836,-0.7523597935262946,0.45183471869474096,0.7231457827915954,FALSE
GINS3,535.9771065636002,-0.49659135317192515,0.7117260122840828,-0.6977282614390558,0.48534715046026883,0.7461080336874569,FALSE
TSC22D3,1755.073562800516,-0.49675034490128894,0.44986278429844956,-1.1042263602132802,0.26949495761543496,0.5741824208061146,FALSE
ZNF275,2913.1349478320076,-0.496777146421451,0.30517223727585163,-1.6278582575399991,0.10355494421892551,0.36691967359327066,FALSE
ZBTB34,1213.2386464718593,-0.496869299936194,0.5132283883755135,-0.9681251294553291,0.3329818810511859,0.6312649557641314,FALSE
UBXN2B,1309.8177461111343,-0.4971675191748911,0.49870925033037405,-0.9969085571313112,0.3188088977195349,0.6205176629851189,FALSE
CD44,30434.440626052085,-0.497274768960171,0.8526366070929228,-0.5832200550896316,0.5597451720531897,0.7928510125603861,FALSE
PHC1,3077.465728139962,-0.49769634206112573,0.44243426529905516,-1.1249046041330393,0.2606294607554347,0.5675877387756277,FALSE
ACTG1P20,38.948336999710804,-0.49796386892055006,0.7385379312997296,-0.6742563216004345,0.5001483679564396,0.7559368267302669,FALSE
C19orf60,1057.1888184680113,-0.4979650960152701,0.5567773892781008,-0.8943701838555534,0.3711238598879688,0.6625580529449931,FALSE
ZNF204P,130.5174247760901,-0.49800680208937304,0.7058322272489385,-0.7055597390762551,0.48046196912603134,0.7427848697760544,FALSE
TSEN2,500.9139786354799,-0.4987190628201281,0.41081337880544333,-1.213979603756566,0.2247555128541273,0.5293296051380717,FALSE
TPT1-AS1,1358.954071578176,-0.49899284341440053,0.576848462899182,-0.8650328041207096,0.3870207840282047,0.6739606538812501,FALSE
AGAP12P,101.50902511508637,-0.4992698749620487,0.892270517307665,-0.5595498957743718,0.5757864886846368,0.8006790830464935,FALSE
PNISR,6117.232072921714,-0.4999079677992761,0.7122179806806533,-0.7019030428318075,0.48273963118727703,0.7443562149389411,FALSE
TSC1,3474.6100562592337,-0.5001320642027838,0.4103599695149322,-1.218764259082013,0.22293368054657947,0.5270678947895688,FALSE
SCAPER,1137.5588192249381,-0.500347335607498,0.41334082358902097,-1.2104958113331346,0.2260886970755348,0.5308175007725425,FALSE
RRAGB,504.13562358142826,-0.5004994989686002,0.31578034476926387,-1.5849608984824815,0.11297521859277126,0.38393435654910096,FALSE
SREK1,2402.200908076727,-0.501370915317136,0.4519962343055232,-1.1092369300099927,0.2673279850638308,0.5723577547533715,FALSE
RRN3P3,250.83316794544237,-0.5014716425677594,0.5698792469518732,-0.8799612290673732,0.378880313209326,0.6678296512733382,FALSE
SESN3,6195.654077447432,-0.5020022057225638,0.6401123023684413,-0.7842408337804717,0.4328988091862875,0.7100540011135605,FALSE
RSBN1,1204.0915718801155,-0.5020928514596095,0.5033070889844625,-0.9975874817751861,0.31847943375579735,0.6204687582726722,FALSE
PHYKPL,1566.6231184740247,-0.5028084904163729,0.5138824651550518,-0.9784503743762932,0.3278516240844667,0.6266045589133008,FALSE
SLC25A28,693.635536793199,-0.5029259220937267,0.45525492473620105,-1.1047127549145102,0.26928407480372035,0.5741824208061146,FALSE
ST13,7271.123478360005,-0.5039849904466243,0.4466287660545477,-1.1284203543330917,0.25914243565730744,0.5660280647931991,FALSE
PDCD4,1412.7550260048715,-0.5040342614387974,0.41107746156480696,-1.2261296435959812,0.22014989210928382,0.5241142211423777,FALSE
TUBA8,86.57041825927061,-0.5040879193065865,0.766963687970935,-0.6572513499826729,0.5110193126255946,0.7636376091642093,FALSE
DNAH1,877.5626017420238,-0.5041344902691076,0.4284460134899758,-1.176658142206994,0.23933198107688322,0.5441482561586259,FALSE
SP4,736.7034716881759,-0.5055005501610597,0.45793742505059604,-1.1038638086965888,0.26965222028367924,0.5744172378305038,FALSE
SYS1,1328.6702934192097,-0.506102999855529,0.4559116872072275,-1.1100899890409868,0.2669602506754939,0.5721327162779769,FALSE
SAMD4B,6804.281544922161,-0.5061245235444611,0.2862770942775901,-1.7679532650757408,0.07706871697730597,0.32020508569941714,FALSE
MATN3,102.37684484960288,-0.5062511373825836,0.8105397565530008,-0.6245852017617598,0.5322433345649837,0.7783172667422342,FALSE
KIF1C,12927.713291207898,-0.5062736114907789,0.5445468438174904,-0.9297154454915193,0.3525184352382617,0.6483422635428899,FALSE
RAD9A,477.65064252761044,-0.5073545681803293,0.49506810684213415,-1.0248177193569712,0.30544920398712366,0.6103860706106166,FALSE
FAM53B,3244.2353288289255,-0.5076587563875583,0.5560996188578725,-0.9128917538735183,NA,NA,NA
KIAA0556,2438.760955285622,-0.5081368998786974,0.49824108838341463,-1.0198614922093048,0.307794154631254,0.6132892370709025,FALSE
CHD2,8393.541680538188,-0.5087131849160567,0.3836550066422689,-1.3259651929693064,0.18485122692907338,0.4832780574368344,FALSE
C2orf81,350.6803850165591,-0.5090299116134697,0.607659514291077,-0.8376893632733241,0.40220518887568657,0.6861438470191226,FALSE
MECP2,6879.873690948172,-0.5090413914551538,0.35709689038327785,-1.4254993677172363,0.1540129027499799,0.44420402666413267,FALSE
SBF2,4043.333284424052,-0.5092051705210885,0.3348512373567512,-1.5206907238589065,0.12833746762496237,0.4077537771817898,FALSE
SLC16A14,358.0425873572606,-0.5100494785345029,0.8480885012051668,-0.601410675666163,0.5475664898935446,0.7861048713311721,FALSE
GLRB,364.9200841923052,-0.5105922409710726,0.4034945454050836,-1.2654253862551463,0.20571887969998795,0.506237856166364,FALSE
CACYBP,3677.2523529000723,-0.5106062523890564,0.7185007837704437,-0.7106551084183532,0.47729798446682686,0.7401544613792732,FALSE
NCOA2,3490.355585084227,-0.5108276085101122,0.4148028787328758,-1.2314948490004918,0.21813784201020653,0.5228914518648521,FALSE
ACVR1B,1483.9593057260272,-0.5110431665203276,0.4111210481789689,-1.2430479265996146,0.21385017306318116,0.5173488084599003,FALSE
CASKIN2,2865.7317111971633,-0.5112257797596405,0.5488635048979552,-0.931426074420247,0.35163320830152783,0.6476254284499465,FALSE
RAPGEF3,1037.5218860402867,-0.5113493444468254,0.7767268563412347,-0.6583386943198182,0.5103205192571579,0.7631782924671227,FALSE
OSGIN2,1142.9912372504195,-0.5115882067697552,0.5273199202687908,-0.9701666618416072,0.33196342536290924,0.6303680897856323,FALSE
ZNF280D,1363.274218489811,-0.511924052363227,0.5522387135913872,-0.9269977634020243,0.353927695537623,0.6493765467032738,FALSE
SULT1A3,206.07389576079277,-0.5121283929990895,0.6741468028846469,-0.7596689486736611,0.4474524939800838,0.7193913344174263,FALSE
PLSCR1,705.4096232872878,-0.5123456593784373,0.5528821596050321,-0.9266814826227108,0.3540919346165452,0.6494046705715338,FALSE
PAX8-AS1,525.2019781298021,-0.5125063133635144,1.1162515937535533,-0.4591315400859941,0.6461397086157334,0.838248094045799,FALSE
KCNJ8,332.54375918359597,-0.5127240251384397,0.5940843453442055,-0.863049210363174,0.3881104109927449,0.674771044105094,FALSE
SLC46A1,1116.618415012685,-0.5127705713026607,0.511568308869202,-1.0023501503369436,0.31617450915647033,0.6189273322810327,FALSE
CDK2AP2,1630.945456941436,-0.5128828527881337,0.4596268333246757,-1.1158679511338245,0.26447866205738624,0.5708389352298705,FALSE
CCDC17,82.41408863865836,-0.5129488949876231,0.7378916192813706,-0.6951547918204868,0.48695830034759047,0.7472873374349884,FALSE
TLE3,6416.354359365772,-0.5131637274280331,0.5224529314475284,-0.9822200174209794,0.32599146801967244,0.6250600672561447,FALSE
CLCN5,699.3599214581782,-0.5133940587133375,0.5746041100771454,-0.8934743934296087,0.3716031790083018,0.6630069553351841,FALSE
ZNF251,971.097837475485,-0.5135281711740378,0.44668151491497043,-1.1496517183429724,0.25028734765216554,0.556662569535725,FALSE
FAM8A1,1866.569907932248,-0.5136905697881005,0.40702879949507337,-1.2620496889294883,0.20693090718750778,0.5078171364269122,FALSE
BRWD3,1580.3027460184205,-0.5139753942262487,0.43105561604425585,-1.1923644539025786,0.2331183717882089,0.5378800066449565,FALSE
ATXN7L1,499.1499182459337,-0.5141908641795779,0.28298951359100327,-1.8169961764827915,0.06921769880325833,0.30364037683140677,FALSE
MDFIC,1084.8852186155384,-0.5142269479168716,0.576979236881937,-0.8912399529241537,0.3728004548046196,0.664241377419736,FALSE
RALGAPA2,1903.2301341581826,-0.5143076317827633,0.4207564633436973,-1.2223404191955292,0.22157892025402062,0.5258275357008539,FALSE
MDM1,360.1991135038466,-0.5143799622668821,0.3175917778452349,-1.619626193589759,0.10531259938322704,0.37023695173161936,FALSE
GRIPAP1,1888.5209670163158,-0.5145914903728949,0.43757133269482656,-1.1760173757355903,0.2395879327023714,0.5442022776274941,FALSE
LYRM9,214.19397377333848,-0.5147208208021834,0.5994526796522595,-0.858651296880967,0.39053292798464706,0.6762925147969425,FALSE
RAPGEFL1,361.90352557688794,-0.5149393650150969,0.4918021653652137,-1.047045745788251,0.29507848015571114,0.6002133230805011,FALSE
RPL5P4,76.95875802195124,-0.5156290084320247,0.4608576602087337,-1.1188465614274128,0.2632056039463232,0.5695961008580117,FALSE
C19orf47,1080.725677599895,-0.5157669468318173,0.4558549183697466,-1.1314278426046853,0.2578750581804163,0.5660280647931991,FALSE
KALRN,1849.6225908239192,-0.5159069202868033,0.632647068171076,-0.8154735021190288,0.414801326144181,0.6969748897392629,FALSE
DNAJC27,275.95672823018447,-0.5159161290037025,0.4208738912080905,-1.225821177747091,0.22026597586147806,0.5241142211423777,FALSE
PHC1P1,507.4757024221336,-0.5159717820285303,0.4977103375689562,-1.0366909085086946,0.2998799303891683,0.6051950138555294,FALSE
SPTBN1,60035.509868534464,-0.5160774564544758,0.4598876560099056,-1.1221815800234478,0.2617852428537754,0.5685948149352282,FALSE
MFSD13A,363.21676784733705,-0.5161148702199011,0.4360474581263087,-1.1836208664938472,0.23656317658937706,0.5413370590335693,FALSE
ANO8,3434.105327761312,-0.5162715086303382,0.7295174622034957,-0.7076890347092563,0.479138388344658,0.7418642352585909,FALSE
ZNF286B,678.7250368441807,-0.5162802169759361,0.7361194477334172,-0.701353861205016,0.4830822082446656,0.7443940999966743,FALSE
ZNF324B,491.15581176990395,-0.5163486913848984,0.4474396889371776,-1.1540073537316353,0.2484971540638677,0.5549251305648958,FALSE
BICD1,3275.5555486983776,-0.5167326783834839,0.47325815114099906,-1.0918621837525042,0.27489368168517775,0.5799520502084543,FALSE
BRWD1,4202.580814768634,-0.5168099381737659,0.4747336196622431,-1.0886314277498583,0.27631645192901005,0.5818805128345562,FALSE
NLGN2,11502.852170038077,-0.516880521915839,0.5436013570009227,-0.9508447969436574,0.34168316824456985,0.640123361347968,FALSE
RAD52,605.5728246492832,-0.5168873102098643,0.5189441412712418,-0.9960365077899542,0.3192324071998998,0.6205176629851189,FALSE
LYSMD2,200.38676836892662,-0.5171397820527251,0.5287375340507365,-0.978065200120825,0.3280420780170149,0.626876900842164,FALSE
UBXN7,4656.356336548025,-0.5171541378645272,0.3912146298344901,-1.3219192188270616,0.18619505193048796,0.484329457469335,FALSE
RLF,1982.2529274444662,-0.5175392151432563,0.5594222996663605,-0.9251315427574424,0.35489748730432635,0.6499779419039187,FALSE
KRT8P33,76.085724011463,-0.5176514724883607,0.5322714538308744,-0.972532847220548,0.33078553197907173,0.6290844883600243,FALSE
ABTB2,1044.9124393875875,-0.5177280338478758,0.7173082682181717,-0.7217650441057053,0.47043894425754595,0.7357521880571116,FALSE
IRF2BP2,12785.028367295026,-0.517817529321698,0.47390963251311113,-1.0926503573597908,0.27454734369396105,0.579555608757068,FALSE
LBHD1,167.66744104986398,-0.5178652007892722,0.6925536235999988,-0.7477618817404064,0.4546037979685431,0.7250146182944579,FALSE
CAMK2G,3142.9491100037685,-0.5180153938038583,0.5394827841373334,-0.9602074598769582,0.3369508131230964,0.6351722062780492,FALSE
RHPN1-AS1,85.09045258216442,-0.5181243287655243,0.8025392629121588,-0.6456062060881812,0.5185344171235429,0.7697630171745405,FALSE
TRDMT1,377.66477711047776,-0.5190243018832951,0.5801912660629547,-0.8945744830067425,0.371014597347263,0.6625043445254201,FALSE
CLIP4,1462.0713017782014,-0.5190859569125831,0.44049597051567196,-1.1784124978598756,0.2386321976471366,0.5434079190671991,FALSE
ZNF431,1184.2885390468791,-0.5191287101908779,0.6737780904113393,-0.7704743113180655,0.4410185875697168,0.7154680546737096,FALSE
DFFBP1,56.7769565104937,-0.5192152710095019,0.8227431107778869,-0.6310782359740387,0.5279893708286494,0.775955595468999,FALSE
NNT-AS1,979.6714980658534,-0.5193987675232172,0.4736832455694711,-1.0965107429518348,0.2728553245884775,0.5779884634571809,FALSE
ACAP3,6347.604119929003,-0.5194893294382747,0.6586895596132383,-0.7886709632126285,0.4303043432356359,0.7080363763595058,FALSE
KRBA2,577.3404155120398,-0.5195407932111293,0.6427507404657842,-0.8083083542379618,0.4189130944432802,0.7011028242596818,FALSE
UCHL1,5907.826497377716,-0.519650301082791,0.5234295006018539,-0.9927799263994148,0.32081721443747685,0.6209059951652188,FALSE
PSMB8-AS1,98.58881710557472,-0.520483590717099,0.6099266672347623,-0.8533543763167902,0.39346281403864214,0.6784714035073253,FALSE
TMEM9B,1143.851968000402,-0.5205449487933911,0.5013391401790561,-1.0383090149464003,0.2991262130248467,0.604214986365871,FALSE
PAK1,1087.740882178492,-0.5207326577579221,0.33847575985560935,-1.5384636642224006,0.12393528628010214,0.4007813277999048,FALSE
ADGRB2,5261.27581966126,-0.520871869279892,0.6127407197525672,-0.8500689647168006,0.3952867450713124,0.6795729376334505,FALSE
PTOV1-AS1,236.73913924771426,-0.52111906938978,0.6617165817253585,-0.7875260856105725,0.4309739643135719,0.7081549368577732,FALSE
TET2,3231.53199833439,-0.521394787861553,0.3320416192351132,-1.5702693808765038,0.11635245439942928,0.38949588841444144,FALSE
MORC3,1341.2468239356554,-0.5216114310882132,0.4338654946963997,-1.2022422558705994,0.2292696820517566,0.5338054887956022,FALSE
PER2,1471.5510617847058,-0.5216604385657674,0.5474610141123176,-0.9528723052756831,0.34065477369435887,0.6386544100629611,FALSE
UCKL1-AS1,131.94377497101462,-0.52171053724283,0.8841507076402001,-0.5900696937010619,0.5551439259705593,0.7904518132964956,FALSE
USP35,1044.6702577012186,-0.5217291084044794,0.44116554661431345,-1.1826152617955867,0.2369616611750888,0.5415044305888564,FALSE
SOX4,7128.657745939954,-0.5218376044301766,0.7843175546240828,-0.6653396973631289,0.5058332453497766,0.7605828080026378,FALSE
RNASEH2C,1523.0056763952737,-0.5219830083994873,0.4573505552933535,-1.1413192842078814,0.25373708004278805,0.560520090119872,FALSE
SLC25A23,4398.088525882708,-0.5220104769743881,0.40552959298400143,-1.2872315263931478,0.19801360182030234,0.4958306109948605,FALSE
